age,education,education_num,sex,capital_gain,capital_loss,hours_per_week,native_country,income,married,relationship_grp,occupation_grp,workclass_grp,race_grp
32,Bachelors,13,Male,0,0,45,India,0,1,spouse,mid,private,other_race
23,Some-college,10,Female,0,0,24,United-States,0,0,dependent,mid,private,white
22,Some-college,10,Male,0,0,40,United-States,0,0,dependent,mid,private,white
38,HS-grad,9,Male,0,0,50,United-States,0,1,spouse,low,self_employed,white
40,Bachelors,13,Male,0,0,50,United-States,1,1,spouse,mid,private,white
38,HS-grad,9,Male,0,0,40,United-States,1,1,spouse,low,private,white
29,11th,7,Male,0,0,20,United-States,0,1,dependent,low,private,black
52,HS-grad,9,Female,0,0,99,United-States,1,0,independent,high,self_employed,white
52,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,mid,self_employed,white
44,HS-grad,9,Female,10520,0,50,United-States,1,0,independent,mid,private,white
25,7th-8th,4,Female,0,0,40,Guatemala,0,0,dependent,low,private,white
25,Bachelors,13,Female,0,1719,15,United-States,0,0,independent,low,government,white
33,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,low,private,white
56,1st-4th,2,Male,0,0,40,Dominican-Republic,0,1,spouse,low,private,black
24,Some-college,10,Male,0,0,25,United-States,0,0,independent,mid,private,white
58,HS-grad,9,Female,0,0,24,United-States,0,0,independent,mid,private,white
33,Masters,14,Female,0,0,40,United-States,0,0,independent,mid,private,white
20,Some-college,10,Male,0,0,40,United-States,0,1,spouse,low,self_employed,white
55,Bachelors,13,Female,0,1876,40,United-States,0,0,independent,high,private,white
22,1st-4th,2,Male,0,0,40,El-Salvador,0,0,dependent,low,private,white
38,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,private,white
19,Some-college,10,Male,0,0,50,United-States,0,0,dependent,mid,private,white
20,HS-grad,9,Female,0,0,35,United-States,0,0,dependent,high,private,white
24,Some-college,10,Male,0,0,24,United-States,0,0,independent,low,private,white
30,HS-grad,9,Male,0,0,40,United-States,1,1,spouse,high,government,white
25,Bachelors,13,Female,0,0,40,United-States,0,0,independent,mid,private,white
21,HS-grad,9,Male,0,0,40,Mexico,0,0,dependent,low,private,other_race
42,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
53,Some-college,10,Male,0,0,30,United-States,0,1,spouse,low,self_employed,white
38,Bachelors,13,Male,0,0,50,United-States,0,1,spouse,high,self_employed,white
40,Some-college,10,Male,0,0,40,United-States,0,1,spouse,high,government,white
51,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,low,private,white
36,Assoc-voc,11,Female,0,0,45,United-States,1,1,spouse,high,government,white
21,Some-college,10,Female,0,0,25,United-States,0,0,dependent,high,private,white
49,Bachelors,13,Male,0,0,65,United-States,0,0,independent,low,self_employed,white
52,HS-grad,9,Female,0,0,40,United-States,0,0,dependent,mid,private,black
33,Prof-school,15,Female,0,0,55,United-States,1,1,spouse,high,self_employed,white
27,Bachelors,13,Female,0,0,40,Mexico,0,0,dependent,high,private,white
45,Masters,14,Male,0,0,40,Italy,1,1,spouse,high,government,white
27,Some-college,10,Male,0,0,40,United-States,0,0,dependent,mid,private,white
41,1st-4th,2,Male,0,0,43,Mexico,0,1,spouse,low,private,white
30,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,low,government,white
24,Some-college,10,Male,0,2057,45,United-States,0,1,spouse,mid,private,white
35,HS-grad,9,Male,0,0,60,United-States,1,1,spouse,mid,private,white
48,Some-college,10,Female,0,0,40,United-States,0,0,independent,high,government,white
42,Prof-school,15,Male,99999,0,99,United-States,1,1,spouse,high,self_employed,white
46,10th,6,Male,0,0,40,United-States,1,1,spouse,low,private,white
24,Some-college,10,Female,0,0,41,United-States,0,0,independent,mid,government,black
39,Bachelors,13,Female,0,0,30,United-States,1,1,spouse,high,private,white
27,Some-college,10,Male,0,0,40,United-States,0,0,independent,high,private,white
41,HS-grad,9,Female,0,0,30,United-States,0,0,independent,low,private,white
46,Doctorate,16,Male,0,0,40,India,1,0,independent,high,private,other_race
44,Masters,14,Male,0,0,50,United-States,1,1,spouse,mid,private,white
43,HS-grad,9,Female,0,0,48,United-States,1,1,spouse,low,private,white
31,Masters,14,Female,0,0,25,Japan,1,1,spouse,mid,private,other_race
17,10th,6,Male,0,0,15,United-States,0,0,dependent,low,private,white
31,Some-college,10,Male,0,0,40,United-States,1,1,spouse,high,private,white
38,Masters,14,Female,0,1977,20,United-States,1,1,spouse,high,private,white
38,Some-college,10,Male,0,0,50,Greece,0,0,independent,low,private,white
69,10th,6,Female,0,0,17,United-States,0,1,spouse,mid,government,white
60,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,high,government,white
34,Masters,14,Male,0,0,40,Poland,1,1,spouse,low,private,white
50,Bachelors,13,Male,15024,0,40,United-States,1,1,spouse,mid,private,white
31,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,low,private,black
26,Bachelors,13,Female,0,1977,75,Cambodia,1,1,independent,mid,private,other_race
36,Some-college,10,Male,15024,0,40,United-States,1,1,spouse,mid,private,white
23,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
17,11th,7,Female,0,0,20,United-States,0,0,dependent,low,private,white
30,Some-college,10,Female,0,0,40,Trinadad&Tobago,0,1,spouse,low,private,other_race
54,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,white
35,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,low,private,other_race
58,7th-8th,4,Female,0,0,40,United-States,0,0,independent,low,private,white
33,Some-college,10,Male,0,0,34,United-States,0,0,independent,low,private,white
30,HS-grad,9,Male,0,0,40,Puerto-Rico,0,0,independent,high,private,white
21,11th,7,Male,0,0,45,United-States,0,0,dependent,low,private,white
26,HS-grad,9,Male,0,0,40,United-States,0,1,dependent,low,private,white
29,HS-grad,9,Male,0,0,40,United-States,0,0,independent,low,private,white
45,12th,8,Male,0,0,40,United-States,0,1,spouse,mid,private,black
40,Masters,14,Male,0,0,55,United-States,1,1,spouse,high,government,black
31,HS-grad,9,Female,0,0,34,United-States,0,0,independent,mid,private,white
47,Masters,14,Female,0,0,40,United-States,1,1,spouse,high,private,white
45,HS-grad,9,Male,0,0,70,United-States,0,1,spouse,low,self_employed,white
30,Masters,14,Male,0,0,50,United-States,1,1,spouse,high,private,white
52,Bachelors,13,Male,0,0,60,United-States,1,1,spouse,mid,self_employed,white
68,HS-grad,9,Male,0,0,40,Scotland,0,1,spouse,high,private,white
66,Bachelors,13,Male,0,0,20,United-States,0,1,spouse,mid,self_employed,white
26,Bachelors,13,Male,0,0,40,United-States,0,0,independent,mid,private,white
43,Some-college,10,Male,0,0,40,United-States,1,1,spouse,mid,private,white
36,Masters,14,Male,0,0,35,United-States,0,1,spouse,high,private,white
20,Some-college,10,Female,0,0,10,United-States,0,0,dependent,mid,government,white
53,HS-grad,9,Male,0,0,80,Greece,0,1,spouse,mid,self_employed,white
30,Bachelors,13,Male,7688,0,40,United-States,1,1,spouse,high,private,white
38,Masters,14,Male,15024,0,45,United-States,1,1,spouse,high,private,white
21,Some-college,10,Female,0,0,20,United-States,0,0,dependent,low,private,white
47,Bachelors,13,Female,0,0,50,United-States,0,0,independent,high,government,white
61,HS-grad,9,Female,0,0,40,United-States,0,0,independent,high,private,white
49,Bachelors,13,Male,0,0,40,United-States,0,1,spouse,high,government,white
44,Masters,14,Male,0,0,50,United-States,0,1,spouse,mid,private,white
23,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
49,Some-college,10,Male,0,0,25,United-States,0,1,spouse,mid,self_employed,white
56,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,government,white
62,Masters,14,Female,0,0,35,United-States,0,0,independent,high,private,white
77,HS-grad,9,Female,0,0,40,United-States,1,0,independent,high,private,white
34,10th,6,Male,0,0,40,United-States,0,0,dependent,low,private,white
33,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,low,government,black
25,Assoc-voc,11,Male,0,0,40,United-States,0,0,dependent,mid,private,white
33,9th,5,Male,0,0,50,Columbia,0,1,spouse,mid,private,white
21,HS-grad,9,Female,0,0,40,United-States,0,0,dependent,mid,private,white
51,5th-6th,3,Female,0,0,40,Scotland,0,0,independent,low,private,black
45,Bachelors,13,Male,15024,0,40,United-States,1,1,spouse,high,private,white
35,Bachelors,13,Male,15024,0,45,United-States,1,1,spouse,high,private,white
33,Some-college,10,Male,7298,0,50,United-States,1,1,spouse,mid,private,black
28,HS-grad,9,Female,0,1602,25,United-States,0,0,dependent,low,private,black
58,Bachelors,13,Male,0,0,55,United-States,1,1,spouse,high,self_employed,white
64,HS-grad,9,Male,0,0,60,United-States,1,1,spouse,high,self_employed,white
37,HS-grad,9,Female,0,0,35,United-States,0,1,dependent,low,private,black
28,HS-grad,9,Female,0,0,30,United-States,0,0,independent,low,private,white
22,Some-college,10,Female,0,0,25,United-States,0,0,dependent,mid,private,white
59,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,white
35,10th,6,Female,0,0,60,United-States,0,0,independent,low,private,white
46,Bachelors,13,Male,0,0,40,United-States,0,0,independent,low,private,white
31,Bachelors,13,Female,0,0,40,South,0,0,independent,mid,private,other_race
23,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,low,government,white
76,Prof-school,15,Male,9386,0,25,United-States,1,1,spouse,high,private,white
46,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,mid,government,white
50,HS-grad,9,Male,0,0,30,United-States,0,1,spouse,low,private,white
26,Assoc-acdm,12,Male,5013,0,50,United-States,0,1,spouse,mid,private,white
19,HS-grad,9,Female,0,0,24,United-States,0,0,dependent,mid,private,white
35,HS-grad,9,Male,0,0,56,United-States,0,0,independent,mid,private,white
61,11th,7,Male,0,0,36,United-States,0,1,spouse,high,private,white
41,Bachelors,13,Male,0,0,40,United-States,0,0,dependent,high,private,white
31,Bachelors,13,Male,7688,0,40,United-States,1,1,spouse,high,private,white
32,HS-grad,9,Male,0,0,40,Columbia,0,0,independent,high,private,white
41,Masters,14,Male,0,0,50,United-States,1,1,spouse,high,government,white
38,HS-grad,9,Male,0,0,60,United-States,0,0,independent,high,private,white
58,Bachelors,13,Female,0,0,40,United-States,0,0,independent,high,government,other_race
62,9th,5,Female,0,0,35,United-States,0,0,independent,low,private,white
25,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,self_employed,white
34,Masters,14,Female,0,0,40,United-States,0,0,independent,high,government,other_race
23,Assoc-acdm,12,Female,0,0,12,United-States,0,0,dependent,mid,private,white
36,HS-grad,9,Male,0,0,40,Mexico,0,0,independent,low,private,white
47,Some-college,10,Male,0,0,40,United-States,0,0,independent,mid,government,white
46,7th-8th,4,Female,0,0,30,United-States,0,1,spouse,mid,private,white
23,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,private,white
28,Bachelors,13,Male,0,0,42,United-States,0,0,independent,mid,private,white
23,Bachelors,13,Male,0,0,45,United-States,0,1,spouse,mid,private,white
31,Some-college,10,Male,0,0,45,United-States,1,1,spouse,mid,private,white
49,HS-grad,9,Female,0,0,40,United-States,1,1,spouse,mid,government,black
33,Some-college,10,Male,5013,0,40,United-States,0,1,spouse,low,private,white
27,Some-college,10,Male,0,2057,49,United-States,0,1,spouse,mid,private,white
33,5th-6th,3,Male,0,0,40,Mexico,0,1,spouse,low,private,white
35,Bachelors,13,Female,5721,0,40,United-States,0,0,independent,high,government,white
19,Some-college,10,Male,0,0,16,United-States,0,0,dependent,low,private,white
31,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
55,Some-college,10,Female,0,0,40,United-States,0,0,independent,low,private,black
33,HS-grad,9,Female,0,0,40,United-States,0,0,dependent,mid,private,white
19,Some-college,10,Male,0,0,35,United-States,0,0,dependent,low,government,black
25,11th,7,Male,0,0,40,United-States,0,0,independent,low,private,white
38,HS-grad,9,Female,0,0,10,United-States,0,1,spouse,low,private,white
39,Bachelors,13,Male,15024,0,40,United-States,1,1,spouse,high,private,white
43,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,black
30,HS-grad,9,Male,0,0,35,United-States,0,0,independent,high,private,white
41,9th,5,Male,0,0,40,Mexico,0,1,spouse,low,private,white
60,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,white
38,Bachelors,13,Male,15024,0,35,United-States,1,1,spouse,mid,self_employed,white
20,HS-grad,9,Female,0,0,30,United-States,0,0,dependent,mid,private,white
34,Some-college,10,Male,0,0,40,United-States,0,0,independent,mid,private,white
17,10th,6,Male,0,0,40,United-States,0,0,dependent,low,private,white
45,Bachelors,13,Male,0,0,45,United-States,1,1,spouse,high,private,white
31,Masters,14,Female,0,0,40,United-States,0,0,independent,high,private,white
54,Some-college,10,Female,0,0,55,United-States,1,1,spouse,mid,government,black
41,HS-grad,9,Male,0,0,30,United-States,0,1,spouse,mid,self_employed,black
19,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,private,white
51,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,white
42,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,self_employed,white
63,7th-8th,4,Male,0,0,40,United-States,0,1,spouse,mid,government,white
35,HS-grad,9,Female,0,0,20,Columbia,0,1,dependent,low,private,white
19,Some-college,10,Male,0,0,15,United-States,0,0,dependent,mid,private,white
29,Some-college,10,Male,0,0,40,United-States,0,0,independent,mid,private,white
58,HS-grad,9,Female,2907,0,43,United-States,0,0,independent,low,private,white
37,Bachelors,13,Female,0,0,48,United-States,0,0,independent,low,self_employed,white
28,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,mid,private,white
52,5th-6th,3,Male,0,2002,45,United-States,0,1,spouse,mid,private,white
51,12th,8,Male,0,0,40,United-States,0,0,independent,mid,private,black
28,Some-college,10,Male,0,0,40,United-States,0,1,spouse,mid,private,white
43,Some-college,10,Male,0,0,40,United-States,0,0,independent,low,private,white
32,Bachelors,13,Female,0,0,40,United-States,1,1,spouse,mid,private,white
40,Some-college,10,Female,0,0,40,United-States,1,0,independent,high,private,white
35,7th-8th,4,Male,0,0,40,Italy,0,1,spouse,mid,private,white
44,Some-college,10,Male,0,0,40,United-States,0,0,independent,mid,government,black
56,Some-college,10,Male,0,0,45,United-States,1,1,spouse,low,private,white
44,Some-college,10,Male,0,0,2,United-States,0,1,spouse,low,private,white
27,Some-college,10,Male,0,0,38,United-States,0,0,independent,low,private,white
52,Bachelors,13,Female,0,0,40,United-States,0,0,independent,high,government,black
27,Bachelors,13,Female,0,0,40,United-States,0,0,independent,mid,government,white
35,Assoc-acdm,12,Male,0,0,80,United-States,1,1,spouse,mid,self_employed,white
32,Some-college,10,Male,0,0,40,United-States,0,0,independent,mid,private,white
34,Some-college,10,Male,0,0,86,United-States,1,0,dependent,low,private,white
34,HS-grad,9,Male,0,0,40,United-States,0,0,independent,low,private,white
31,Some-college,10,Female,0,0,40,United-States,0,0,independent,mid,private,white
55,Bachelors,13,Male,0,0,40,United-States,1,0,independent,high,government,black
45,HS-grad,9,Female,0,0,38,United-States,0,0,independent,high,private,white
43,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,mid,private,white
38,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,mid,government,other_race
56,9th,5,Female,0,0,40,United-States,0,0,independent,low,private,black
40,Assoc-acdm,12,Male,0,0,60,United-States,0,1,spouse,high,private,white
55,HS-grad,9,Female,0,0,40,United-States,0,1,spouse,high,self_employed,white
52,Prof-school,15,Female,25236,0,44,United-States,1,0,independent,high,private,white
19,HS-grad,9,Female,0,0,36,United-States,0,0,dependent,high,government,white
19,HS-grad,9,Male,0,0,35,United-States,0,1,spouse,mid,private,white
48,HS-grad,9,Male,0,0,48,United-States,0,1,spouse,mid,private,white
29,Assoc-voc,11,Male,0,1974,40,United-States,0,0,dependent,high,private,black
54,Some-college,10,Female,0,0,20,United-States,0,0,independent,mid,private,white
26,Some-college,10,Male,0,0,40,United-States,1,1,spouse,mid,private,white
58,Some-college,10,Male,0,0,60,United-States,1,1,spouse,mid,private,white
37,Prof-school,15,Male,0,0,50,United-States,1,1,spouse,high,self_employed,white
41,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,black
65,Some-college,10,Female,0,0,20,United-States,0,0,independent,low,private,white
43,7th-8th,4,Male,0,0,40,United-States,0,1,spouse,low,private,black
33,Bachelors,13,Male,0,1977,40,United-States,1,1,spouse,mid,private,white
55,HS-grad,9,Male,0,0,46,United-States,1,1,spouse,mid,government,white
32,HS-grad,9,Male,0,0,46,United-States,1,1,spouse,mid,private,white
56,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,self_employed,white
29,Assoc-voc,11,Male,0,0,40,United-States,0,0,dependent,mid,private,white
34,HS-grad,9,Female,0,0,20,United-States,0,0,dependent,low,government,white
39,HS-grad,9,Male,0,0,50,United-States,0,0,independent,high,self_employed,black
56,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,government,white
33,Bachelors,13,Female,0,0,10,United-States,0,0,dependent,mid,private,white
51,Preschool,1,Male,0,0,30,United-States,0,0,independent,low,private,white
47,Bachelors,13,Male,0,0,50,United-States,1,1,spouse,mid,private,white
22,HS-grad,9,Male,0,0,40,United-States,0,0,independent,low,private,white
58,HS-grad,9,Male,0,0,80,Philippines,1,1,spouse,low,government,other_race
